COD_ID,DIST,POS,NOME,DESCR,Shape_Length,Shape_Area,geometry
12873428,6600,PD,SE - SÃO BENTO, ,0.0026133880760457993,3.9153443727301816e-07,"MULTIPOLYGON (((-37.446145034165966 -6.50923769436406, -37.44589329593879 -6.509233338947411, -37.44594207606593 -6.509948484335041, -37.44647952351113 -6.509980061330737, -37.4464814840332 -6.509907109225651, -37.44643662405093 -6.509911028471151, -37.446434882064125 -6.50985615183987, -37.44646558671741 -6.509848965357435, -37.44647407991482 -6.509834157120622, -37.44644381053337 -6.5092490186272585, -37.446145034165966 -6.50923769436406)))"
12873429,6600,PD,SE POMBAL, ,0.0027875233414468505,4.31037558987151e-07,"MULTIPOLYGON (((-37.809938542729526 -6.778759678616211, -37.80952598233819 -6.777905985472785, -37.809120959164886 -6.778110746713537, -37.809499741919524 -6.778939576300331, -37.809938542729526 -6.778759678616211)))"
12873430,6600,PD,SE JERICO, ,0.003673772798371046,8.432766305861775e-07,"MULTIPOLYGON (((-37.79660168761774 -6.563609476795875, -37.79571922696073 -6.563901292410662, -37.79603043555613 -6.564760965146377, -37.7968937739285 -6.564486106248751, -37.79660168761774 -6.563609476795875)))"
12873431,6600,PD,SE CAJAZEIRAS, ,0.0038484114672478037,8.803021504501631e-07,"MULTIPOLYGON (((-38.551592844334266 -6.891759660080197, -38.55124161141117 -6.891991714845744, -38.551244916419705 -6.892039027279225, -38.551213575945724 -6.8920625166717855, -38.55117476930013 -6.892037332956477, -38.55068694824405 -6.892365777958219, -38.55069218139903 -6.8923841457117305, -38.55065830753483 -6.8924067276882965, -38.55067364996893 -6.892454413340431, -38.55108586681928 -6.893113149652095, -38.551871393150236 -6.892589776596878, -38.551592844334266 -6.891759660080197)))"
12873432,6600,PD,SE PIANCO, ,0.0029355271346936007,5.558430773024273e-07,"MULTIPOLYGON (((-37.967823916840246 -7.213762652524338, -37.96733595908722 -7.213558953382972, -37.96690471977695 -7.213864132923334, -37.96680214580232 -7.214167432880686, -37.96754591661073 -7.2144664053003, -37.967823916840246 -7.213762652524338)))"
12873433,6600,PD,SE ITAPORANGA, ,0.003626487132109415,8.166832802842991e-07,"MULTIPOLYGON (((-38.127128320415636 -7.3002409154858015, -38.1265002815627 -7.2999688525804345, -38.12644583930398 -7.2999762566988124, -38.12642246592401 -7.2999295090395435, -38.12629529009553 -7.2998956828394626, -38.12592479639221 -7.300700548191685, -38.12674766437317 -7.301072202919784, -38.127128320415636 -7.3002409154858015)))"
12873434,6600,PD,SE PRINCESA ISABEL, ,0.0021326525900627635,2.7500717882089945e-07,"MULTIPOLYGON (((-37.997467906118914 -7.746243327367608, -37.99723816171178 -7.7458846660444465, -37.99722255577626 -7.745879221548762, -37.99687587072481 -7.746087696989605, -37.99684335123965 -7.746108021667794, -37.996820703612514 -7.746142865001161, -37.996816638676876 -7.746186998331268, -37.99682418758613 -7.746220098778508, -37.99683405944427 -7.746241585380801, -37.99673766201346 -7.746306044288474, -37.99692803859807 -7.746593205911665, -37.997467906118914 -7.746243327367608)))"
12873435,6600,PD,SE SAO JOAO DO RIO DO PEIXE, ,0.003623711494459146,8.201175912384744e-07,"MULTIPOLYGON (((-38.45502586435214 -6.7259938686220835, -38.45478952251841 -6.725103150390055, -38.45394208955577 -6.725328075330367, -38.45416610708014 -6.726233615289061, -38.45502586435214 -6.7259938686220835)))"
12873436,6600,PD,SE IBIARA, ,0.0014207602963753326,1.1716995110635125e-07,"MULTIPOLYGON (((-38.40553900502101 -7.495013617384473, -38.40509795500657 -7.494903572741634, -38.405027108214426 -7.495165763788918, -38.40541066726843 -7.49525548375351, -38.40542271728452 -7.495202421054842, -38.405451171834045 -7.495202421054842, -38.40546917446278 -7.495197484676112, -38.405484853243365 -7.495178611503661, -38.40549966148018 -7.495153060864993, -38.40550532361175 -7.495121629559492, -38.40553900502101 -7.495013617384473)))"
12873437,6600,PD,SE BREJO DO CRUZ, ,0.0032841073790612725,7.299015494134097e-07,"MULTIPOLYGON (((-37.50007352007685 -6.344718586293652, -37.499999353887006 -6.344204358444358, -37.499358887302776 -6.344105018431833, -37.49908529285193 -6.344852185080242, -37.49909850479213 -6.34490919490338, -37.49911741393748 -6.344934209546068, -37.49913612253397 -6.344965914245506, -37.4999102130858 -6.345085808263377, -37.49995794999933 -6.3450502256873165, -37.50007352007685 -6.344718586293652)))"
12873438,6600,PD,SE JATOBA, ,0.00239368479924268,3.5229974416198734e-07,"MULTIPOLYGON (((-37.27921517464057 -7.050737446076255, -37.279222446558606 -7.050778071151001, -37.27927006476165 -7.05104471294311, -37.27928873198937 -7.051063227286079, -37.279309306679124 -7.0510797595232475, -37.27933796087814 -7.051212330384715, -37.27992617235492 -7.0510650331247575, -37.2797693998379 -7.050430704413429, -37.27921517464057 -7.050737446076255)))"
12873439,6600,PD,SE PATOS, ,0.0035453307268772235,8.057453106990686e-07,"MULTIPOLYGON (((-37.29872423163795 -7.0059786518932015, -37.29820103934645 -7.005208182911247, -37.29745619564687 -7.005740414288653, -37.29788007760345 -7.006369287712403, -37.298402871495284 -7.00620164149251, -37.29872423163795 -7.0059786518932015)))"
12873440,6600,PD,SE SOUZA, ,0.003367215871659671,6.256692858673011e-07,"MULTIPOLYGON (((-38.255499555659924 -6.779646617897072, -38.25493684715775 -6.779680299306335, -38.254937428119774 -6.779820250903811, -38.25493394324684 -6.779995624998037, -38.25492465235078 -6.78019422858074, -38.2549153605554 -6.780777842723239, -38.25493626619567 -6.780776681698455, -38.25546355220115 -6.780802813299147, -38.2554798119437 -6.780322565434005, -38.255499555659924 -6.779646617897072)))"
12873441,6600,O,MEDIÇÃO ST-MÃE D' AGUA, ,0.00046194402225027947,1.3162949223260394e-08,"MULTIPOLYGON (((-37.2030995819801 -7.306083033804896, -37.20298097309342 -7.306078493127927, -37.203007071419165 -7.306209788750721, -37.20310739529003 -7.306189845385006, -37.2030995819801 -7.306083033804896)))"
12873443,6600,O,SE BONITO DE SANTA FÉ, ,0.00033528079604273854,6.542753078933002e-09,"MULTIPOLYGON (((-38.51979760027899 -7.317196071441515, -38.519714251111736 -7.317195530948936, -38.51975899508153 -7.317290827609554, -38.51981744022265 -7.3172812111589, -38.51979760027899 -7.317196071441515)))"
12873444,6600,O,SE - COREMAS - CHESF, ,0.006892364264730222,1.5802990685438357e-06,"MULTIPOLYGON (((-37.95436861022313 -7.015328564161848, -37.9543479626883 -7.016346384478027, -37.955427293035086 -7.016393648348128, -37.95537777906122 -7.016594597362712, -37.95636130912709 -7.016612161122282, -37.95637511821707 -7.016386983472444, -37.956276246751315 -7.016353841656439, -37.95631079870435 -7.015919873803114, -37.95528394020164 -7.015806793948343, -37.95527072016756 -7.016051780065538, -37.955144639713296 -7.0160415502772935, -37.95515007071913 -7.0153924394094815, -37.95436861022313 -7.015328564161848)))"
12873445,6600,O,SE TABIRA - PE, ,0.0005047328540285386,1.5813129524284578e-08,"MULTIPOLYGON (((-37.614766992402735 -7.514952044900895, -37.61463215974635 -7.5149510763310445, -37.614654925184595 -7.515087338909495, -37.614768707409894 -7.515068436059437, -37.614766992402735 -7.514952044900895)))"
12873446,6600,PD,SE SUME, ,0.0027019084108762066,4.252238223783934e-07,"MULTIPOLYGON (((-36.87247719836398 -7.66948356651335, -36.87173123141116 -7.669893530561922, -36.871965465233984 -7.67033094191936, -36.87271521293667 -7.6699260590403355, -36.87247719836398 -7.66948356651335)))"
12873447,6600,PD,SE RIACHAO, ,0.0030389503775523864,5.410633253631476e-07,"MULTIPOLYGON (((-35.662921547891074 -7.24692615661678, -35.66274520702564 -7.24664228381431, -35.66202828187966 -7.246327888920916, -35.66174467167923 -7.246941803021741, -35.662607435384814 -7.247113859516958, -35.662921547891074 -7.24692615661678)))"
12873448,6600,PD,SE  BANANEIRAS, ,0.001716510170588277,1.7445412679920736e-07,"MULTIPOLYGON (((-35.6449695015412 -6.75980379910601, -35.64477422275212 -6.759811392981362, -35.644701844414556 -6.759852977632761, -35.64467750336405 -6.759897873587931, -35.644611377113335 -6.7598974176316915, -35.64458771774895 -6.760275557371017, -35.64493243778173 -6.760383055133843, -35.6449695015412 -6.75980379910601)))"
12873449,6600,PD,SE JACARAÚ, ,0.002530686376445294,3.84713452616723e-07,"MULTIPOLYGON (((-35.28163737846222 -6.623157225425587, -35.28110271621733 -6.6236295052974015, -35.28139081313549 -6.6240976617776255, -35.28187457105457 -6.623695775439614, -35.28184523966604 -6.623634169181514, -35.281892132116184 -6.623605181334028, -35.28163737846222 -6.623157225425587)))"
12873450,6600,PD,SE AROEIRAS, ,0.0025994962384991768,3.603308655999253e-07,"MULTIPOLYGON (((-35.72724816257261 -7.556654767403529, -35.72685074676451 -7.556595338404122, -35.72678980240744 -7.55717623209739, -35.726658017553405 -7.5573935316861025, -35.726736780178214 -7.557450569388209, -35.72718165860664 -7.557468991101018, -35.72724816257261 -7.556654767403529)))"
12873451,6600,PD,SE SAO JOAO DO CARIRI, ,0.0035572246108772567,7.907826097677316e-07,"MULTIPOLYGON (((-36.52627641562401 -7.383965457040176, -36.525471448648375 -7.383567497142224, -36.52507289609724 -7.384354269933567, -36.52586653701104 -7.384753975415606, -36.52627641562401 -7.383965457040176)))"
12873452,6600,PD,SE PILÕES, ,0.005271784853430622,1.448541006805164e-06,"MULTIPOLYGON (((-35.60476348114969 -6.870988071842021, -35.60437204673252 -6.871599277184828, -35.60400003947018 -6.872172059892591, -35.604560819825906 -6.872487500697559, -35.60482127068502 -6.872647382170896, -35.60523473129774 -6.871963095220622, -35.60506562278022 -6.871855335755072, -35.60522484415117 -6.871739340298291, -35.60533654354663 -6.8716733966099355, -35.605609596605575 -6.8711401867701625, -35.60497851084955 -6.870812961249101, -35.60476348114969 -6.870988071842021)))"
12873453,6600,PD,SE JUAZEIRINHO, ,0.0037608499734105467,7.005009038936895e-07,"MULTIPOLYGON (((-36.570499215666246 -7.067445149973651, -36.56917606742155 -7.0667883265199976, -36.56896199370101 -7.06734566696889, -36.56983541167489 -7.067742382205154, -36.570499215666246 -7.067445149973651)))"
12873454,6600,PD,SE GUARABIRA, ,0.0026005670150442604,4.2236039945133446e-07,"MULTIPOLYGON (((-35.47834632702131 -6.876768340186686, -35.478345309888084 -6.87674693362402, -35.47790417084076 -6.876265582290728, -35.47749014725247 -6.876628039652246, -35.47754385026843 -6.876831413239074, -35.477635707022216 -6.87694522694062, -35.477826469416016 -6.8771848252194445, -35.47815360140754 -6.876917348856523, -35.478167670401604 -6.876896233674188, -35.47817958282144 -6.876861287818144, -35.4782121832456 -6.876863423708016, -35.47823117782656 -6.876848214373524, -35.478253804769224 -6.87686725212194, -35.478345166895906 -6.876790905076177, -35.47834632702131 -6.876768340186686)))"
12873456,6600,PD,SE DONA INÊS, ,0.0019313189494780817,1.8804505132093084e-07,"MULTIPOLYGON (((-35.626327506109476 -6.61446924026319, -35.62656074078552 -6.614408783338661, -35.62642497373349 -6.613801085351781, -35.62607151408906 -6.613877794824305, -35.626075810150496 -6.613883513613189, -35.626228581583746 -6.614287864093626, -35.62629739680739 -6.614274965117488, -35.626327506109476 -6.61446924026319)))"
12873458,6600,PD,SE AREIA, ,0.004124676814536815,9.927131981029895e-07,"MULTIPOLYGON (((-35.70570484180496 -6.973843108872302, -35.70668802563182 -6.973151125523998, -35.706213398529485 -6.972492947691364, -35.706034091699905 -6.972502985024676, -35.705900781595744 -6.972475772438884, -35.70580614683615 -6.972449914232129, -35.70568711706676 -6.972435626702747, -35.7056497682222 -6.972438437084179, -35.70559533675532 -6.972596196157497, -35.705543713871236 -6.973360521870518, -35.70559026907563 -6.97355339497318, -35.705709288952505 -6.973620787469315, -35.70563687014538 -6.973675282788008, -35.70570484180496 -6.973843108872302)))"
12873459,6600,PD,SE ESPERANCA, ,0.002621806627634921,3.92624289738954e-07,"MULTIPOLYGON (((-35.86551651517499 -7.027331373044376, -35.866094837706555 -7.02664902683108, -35.86574952771849 -7.026357035848491, -35.86523541408303 -7.026982996368133, -35.86538387866301 -7.0272510878673415, -35.86548498584335 -7.027327819822972, -35.86551651517499 -7.027331373044376)))"
12873460,6600,PD,SE BOQUEIRAO, ,0.0016720725299762848,1.3450539389857567e-07,"MULTIPOLYGON (((-36.136225374301546 -7.485200198130599, -36.135915682862446 -7.485215169144681, -36.13588596206745 -7.485510593738866, -36.13607952584937 -7.485521068142759, -36.136083298505355 -7.485719677121381, -36.136249048055106 -7.485705938178455, -36.136225374301546 -7.485200198130599)))"
12873461,6600,O,MEDIÇAO - SE SURUBIM, ,0.0004599305534401043,1.2506174794141959e-08,"MULTIPOLYGON (((-35.74523165731512 -7.725397498295877, -35.74511162210365 -7.725394234656164, -35.74512738002454 -7.725488282158437, -35.74525907764428 -7.725505723610183, -35.74523165731512 -7.725397498295877)))"
12873465,6600,O,MEDIÇÃO ST-SAMAMBAIA, ,0.00037108081866711796,8.39222318141454e-09,"MULTIPOLYGON (((-35.92314668437194 -7.7882724695987235, -35.92304549984988 -7.788262339635196, -35.9230565354307 -7.788363409044052, -35.92312241706583 -7.788370933671615, -35.92314668437194 -7.7882724695987235)))"
12873466,6600,O,MEDIÇÃO - POVOADO DE BOQUEIRÃO, ,0.0006390065836723164,2.5266263075727257e-08,"MULTIPOLYGON (((-35.42672928492851 -6.489174897803252, -35.426557992857056 -6.489168993753992, -35.42658734313136 -6.489333526520966, -35.426730522395644 -6.489332190128437, -35.42672928492851 -6.489174897803252)))"
12873470,6600,O,MEDIÇÃO - NORETE, ,0.0005241704655159518,1.653999695216352e-08,"MULTIPOLYGON (((-35.445540526474076 -6.490072913134384, -35.445392700412754 -6.490067179956327, -35.44544562641448 -6.4902177957146705, -35.445537323088956 -6.4901949637265375, -35.445540526474076 -6.490072913134384)))"
12873471,6600,O,MED. S/E BOM JARDIM, ,0.0004482172246938755,1.231269559644428e-08,"MULTIPOLYGON (((-35.66172342699451 -7.698032910890106, -35.66160344664172 -7.698024931205566, -35.66162834347324 -7.69815191727713, -35.661734514736 -7.698119873533301, -35.66172342699451 -7.698032910890106)))"
12873474,6600,O,MEDIÇÃO BOM JARDIM, ,0.0004152983633510057,1.0658933177552335e-08,"MULTIPOLYGON (((-35.62788152471256 -7.6710215735867, -35.62777332367989 -7.671013681136401, -35.62778894580316 -7.671121808424687, -35.62788543496481 -7.671122565653832, -35.62788152471256 -7.6710215735867)))"
12873475,6600,O,FIC- PEQUEIRA 2, ,0.00044226292173123443,1.2033496548852354e-08,"MULTIPOLYGON (((-36.67752493692626 -8.127991300558051, -36.67741174555556 -8.12799065394546, -36.67741823866072 -8.128091738642752, -36.677543221042754 -8.128092453603813, -36.67752493692626 -8.127991300558051)))"
